query_id	passage_id	final_label
rob_q_FT922-901	rob_FT924-5891	3
rob_q_FT924-6471	rob_FT924-6471	3
rob_q_FT931-14375	rob_FT924-7252	2
rob_q_FT943-7558	rob_FT924-8798	1
rob_q_FT922-11797	rob_FT924-9271	2
rob_q_FT924-9215	rob_FT924-9284	2
rob_q_FT924-9512	rob_FT924-9512	3
rob_q_FT931-11449	rob_FT931-11449	2
rob_q_FT933-4687	rob_FT931-11594	1
rob_q_FT931-12367	rob_FT931-12367	2
rob_q_FT942-2544	rob_FT931-14672	3
rob_q_FT933-9769	rob_FT931-14962	3
rob_q_FR940419-1-00045	rob_FT931-15459	2
rob_q_FT932-6752	rob_FT931-16541	3
rob_q_FT931-1066	rob_FT931-1901	3
rob_q_FT941-15847	rob_FT931-233	3
rob_q_FBIS4-43932	rob_FT931-595	3
rob_q_FT923-7227	rob_FT931-4350	1
rob_q_FT931-4497	rob_FT931-4497	1
rob_q_FT933-9758	rob_FT931-6044	3
rob_q_FT941-11722	rob_FT931-7866	1
rob_q_FT931-2406	rob_FT931-820	3
rob_q_FT934-8969	rob_FT931-9596	3
rob_q_FT932-12343	rob_FT932-10234	0
rob_q_FBIS3-46389	rob_FT932-10243	1
rob_q_FT924-3385	rob_FT932-10615	2
rob_q_FT924-2259	rob_FT932-10618	3
rob_q_FT922-9538	rob_FT932-10858	1
rob_q_FT932-11554	rob_FT932-11554	3
rob_q_FT942-2587	rob_FT932-11647	3
rob_q_FT941-11181	rob_FT932-12090	3
rob_q_FT932-16187	rob_FT932-12256	0
rob_q_FT931-16694	rob_FT932-12665	3
rob_q_FT921-4761	rob_FT932-13221	0
rob_q_FT942-17119	rob_FT932-14301	3
rob_q_FT941-8800	rob_FT932-14337	3
rob_q_FT943-8286	rob_FT932-14481	3
rob_q_FT933-4289	rob_FT932-15821	3
rob_q_FT943-5584	rob_FT932-16316	3
rob_q_FT932-16509	rob_FT932-16509	1
rob_q_FT932-17251	rob_FT932-16992	3
rob_q_FT932-12479	rob_FT932-1787	1
rob_q_FT943-10063	rob_FT932-1887	1
rob_q_FT931-4409	rob_FT932-1973	3
rob_q_FT943-5265	rob_FT932-2002	3
rob_q_FT932-5839	rob_FT932-2432	2
rob_q_FT932-3040	rob_FT932-3040	2
rob_q_FT931-7460	rob_FT932-3616	0
rob_q_FT922-4909	rob_FT932-4014	0
rob_q_FT932-4060	rob_FT932-4060	1
rob_q_FT924-7070	rob_FT932-4407	3
rob_q_FT933-4983	rob_FT932-4486	3
rob_q_FT933-13678	rob_FT932-4685	1
rob_q_FT932-4777	rob_FT932-4786	0
rob_q_FT941-11363	rob_FT932-5186	2
rob_q_FT932-6440	rob_FT932-6440	2
rob_q_FT932-6988	rob_FT932-6988	2
rob_q_FT944-13391	rob_FT932-7116	3
rob_q_FT924-12644	rob_FT932-752	3
rob_q_FT944-7087	rob_FT932-8111	3
rob_q_FT923-14937	rob_FT932-8988	1
rob_q_FT944-4129	rob_FT932-9061	1
rob_q_FBIS4-61915	rob_FT932-9353	2
rob_q_FT934-3003	rob_FT932-9806	1
rob_q_FT943-16686	rob_FT933-1042	2
rob_q_FT933-10780	rob_FT933-10780	2
rob_q_FT934-16265	rob_FT933-11762	0
rob_q_FT922-14476	rob_FT933-12554	2
rob_q_FT941-11662	rob_FT933-13724	1
rob_q_FT934-13786	rob_FT933-14057	2
rob_q_FT933-14389	rob_FT933-14389	1
rob_q_FT933-14716	rob_FT933-14716	2
rob_q_FT943-14155	rob_FT933-14846	2
rob_q_FT934-12958	rob_FT933-15016	3
rob_q_FT933-14221	rob_FT933-15169	3
rob_q_FT933-15259	rob_FT933-15259	3
rob_q_LA122190-0162	rob_FT933-16243	3
rob_q_FT942-4063	rob_FT933-16636	0
rob_q_FT924-15247	rob_FT933-16637	2
rob_q_FBIS3-45292	rob_FT933-1914	1
rob_q_FT921-3431	rob_FT933-2122	3
rob_q_FT934-7967	rob_FT933-2760	2
rob_q_FT934-2957	rob_FT933-3350	2
rob_q_FT922-13457	rob_FT933-3498	1
rob_q_FBIS4-45938	rob_FT933-43	2
rob_q_FT933-4485	rob_FT933-4484	2
rob_q_FT941-7067	rob_FT933-5226	3
rob_q_FT941-3480	rob_FT933-550	3
rob_q_FT932-2890	rob_FT933-6355	3
rob_q_FT933-4617	rob_FT933-5874	3
rob_q_FT944-5882	rob_FT933-631	3
rob_q_FT944-2903	rob_FT933-6441	3
rob_q_FT934-8067	rob_FT933-6688	1
rob_q_LA111489-0094	rob_FT933-6688	1
rob_q_FT932-5544	rob_FT933-6876	0
rob_q_FT942-4952	rob_FT933-8219	3
rob_q_FT924-145	rob_FT934-10416	0
rob_q_FT934-4252	rob_FT934-1042	3
rob_q_FT933-9040	rob_FT934-10807	1
rob_q_FT943-1038	rob_FT934-11234	3
rob_q_FT934-12224	rob_FT934-12224	2
rob_q_FT941-5606	rob_FT934-13006	3
rob_q_FBIS3-27079	rob_FT934-13373	1
rob_q_FT933-5056	rob_FT934-13811	3
rob_q_FT943-8602	rob_FT934-14593	3
rob_q_FT934-15953	rob_FT934-14601	1
rob_q_FT934-14896	rob_FT934-14896	3
rob_q_FBIS4-43410	rob_FT934-15562	0
rob_q_FT932-13857	rob_FT934-1581	1
rob_q_FT934-2361	rob_FT934-2361	3
rob_q_FT934-7913	rob_FT934-7913	3
rob_q_FT944-2687	rob_FT934-2949	3
rob_q_FT941-1695	rob_FT934-5963	3
rob_q_FT934-8259	rob_FT934-8259	3
rob_q_FT931-8752	rob_FT934-8872	2
rob_q_FT943-7176	rob_FT934-9917	3
rob_q_FT941-15750	rob_FT934-997	3
rob_q_FT943-15736	rob_FT941-10684	1
rob_q_FT944-17543	rob_FT941-11803	3
rob_q_FT933-3045	rob_FT941-1240	3
rob_q_FT941-5635	rob_FT941-13795	3
rob_q_FT924-3656	rob_FT941-14808	3
rob_q_FBIS3-45300	rob_FT941-15016	3
rob_q_FT943-9332	rob_FT941-15558	0
rob_q_FT943-12960	rob_FT941-16396	3
rob_q_FT943-13457	rob_FT941-16613	1
rob_q_FBIS3-52720	rob_FT941-16950	0
rob_q_LA030990-0196	rob_FT941-16996	3
rob_q_FT941-17249	rob_FT941-17249	3
rob_q_FT933-14253	rob_FT941-17311	0
rob_q_FT943-4163	rob_FT941-17508	0
rob_q_FT942-4282	rob_FT941-17661	3
rob_q_FT944-12332	rob_FT941-17706	3
rob_q_FT941-7751	rob_FT941-2223	2
rob_q_FT924-9955	rob_FT941-3373	3
rob_q_FBIS3-22919	rob_FT941-4004	1
rob_q_FT941-9336	rob_FT941-5085	2
rob_q_FT922-6661	rob_FT941-4230	3
rob_q_FT941-4972	rob_FT941-4972	3
rob_q_FT932-11514	rob_FT941-7462	2
rob_q_FT911-3691	rob_FT941-7982	3
rob_q_FT944-13563	rob_FT941-8747	1
rob_q_FT931-8780	rob_FT941-9798	3
rob_q_FT941-6500	rob_FT942-10504	0
rob_q_FBIS3-57772	rob_FT942-11416	3
rob_q_FT942-1250	rob_FT942-1250	3
rob_q_FT944-2138	rob_FT942-12631	1
rob_q_FT934-12320	rob_FT942-13650	0
rob_q_FT942-4028	rob_FT942-13914	3
rob_q_FT924-13052	rob_FT942-14007	1
rob_q_FT934-13281	rob_FT942-15545	3
rob_q_FT942-17010	rob_FT942-17010	3
rob_q_FT942-1900	rob_FT942-1900	3
rob_q_FT934-8354	rob_FT942-2067	3
rob_q_FT944-4314	rob_FT942-2807	3
rob_q_FT942-4889	rob_FT942-3255	2
rob_q_FT944-16414	rob_FT942-400	3
rob_q_FT932-2847	rob_FT942-4537	3
rob_q_FT924-623	rob_FT942-542	1
rob_q_FT942-5595	rob_FT942-5595	3
rob_q_FT942-6646	rob_FT942-6646	1
rob_q_FT944-7973	rob_FT942-8671	1
rob_q_FT944-10095	rob_FT942-760	3
rob_q_FT922-12448	rob_FT942-8185	3
rob_q_FT944-12262	rob_FT942-9693	0
rob_q_FT923-441	rob_FT942-994	0
rob_q_FT934-8660	rob_FT943-10096	3
rob_q_FT943-11343	rob_FT943-10560	0
rob_q_FT943-10795	rob_FT943-10795	3
rob_q_FBIS3-46794	rob_FT943-10848	3
rob_q_FT922-12761	rob_FT943-10888	0
rob_q_FT943-10999	rob_FT943-10999	3
rob_q_FT921-13096	rob_FT943-11114	3
rob_q_FBIS3-24417	rob_FT943-11841	2
rob_q_FT923-912	rob_FT943-1530	3
rob_q_FT922-9964	rob_FT943-12820	3
rob_q_FT922-1633	rob_FT943-14891	3
rob_q_FT934-7273	rob_FT943-2343	3
rob_q_FT943-16108	rob_FT943-16108	3
rob_q_FT943-16454	rob_FT943-16454	3
rob_q_FT934-674	rob_FT943-3472	3
rob_q_FT943-5128	rob_FT943-5128	3
rob_q_FT934-12440	rob_FT943-5161	3
rob_q_FT944-9826	rob_FT943-53	2
rob_q_FT943-6658	rob_FT943-5509	0
rob_q_LA061389-0023	rob_FT943-5966	1
rob_q_FT941-234	rob_FT943-6016	3
rob_q_FT942-6998	rob_FT943-6972	2
rob_q_FT944-15249	rob_FT943-8428	1
rob_q_FT922-13938	rob_FT943-8949	2
rob_q_FT944-15647	rob_FT943-9226	1
rob_q_FT944-10567	rob_FT944-10567	3
rob_q_FT933-8435	rob_FT944-10818	3
rob_q_FT944-11431	rob_FT944-11431	3
rob_q_FT944-11682	rob_FT944-11682	3
rob_q_FT922-4813	rob_FT944-12211	3
rob_q_FT944-12277	rob_FT944-12277	3
rob_q_FT911-3559	rob_FT944-12430	1
rob_q_FT924-7298	rob_FT944-12492	3
rob_q_FT944-14169	rob_FT944-14169	3
rob_q_FT934-6041	rob_FT944-14976	0
rob_q_FT944-2756	rob_FT944-15697	0
rob_q_FT944-16294	rob_FT944-16294	3
rob_q_FT931-14796	rob_FT944-1638	1
rob_q_FT911-886	rob_FT944-17202	0
rob_q_FT944-18544	rob_FT944-18544	2
rob_q_FT944-2433	rob_FT944-2640	3
rob_q_FT944-3011	rob_FT944-3011	3
rob_q_FT944-11296	rob_FT944-3223	2
rob_q_FBIS4-51278	rob_FT944-3577	3
rob_q_FBIS3-24906	rob_FT944-3872	3
rob_q_FT932-6929	rob_FT944-4688	3
rob_q_FT931-9948	rob_FT944-4924	0
rob_q_FT944-5144	rob_FT944-5144	3
rob_q_FBIS3-39193	rob_FT944-5267	0
rob_q_FT922-6161	rob_FT944-7333	0
rob_q_FT944-1466	rob_FT944-742	3
rob_q_FBIS3-48267	rob_FT944-765	1
rob_q_FT911-443	rob_FT944-7676	1
rob_q_FT924-6717	rob_FT944-7804	0
rob_q_FT942-17091	rob_FT944-9736	1
rob_q_FT944-8036	rob_FT944-8036	3
rob_q_LA081889-0058	rob_FT944-9536	3
rob_q_LA111290-0075	rob_LA010289-0078	1
rob_q_LA071289-0151	rob_LA010489-0045	3
rob_q_LA021490-0118	rob_LA010590-0136	1
rob_q_LA010889-0121	rob_LA010889-0121	3
rob_q_FT924-5142	rob_LA010890-0027	1
rob_q_LA120789-0223	rob_LA010990-0027	0
rob_q_LA062690-0106	rob_LA010990-0062	3
rob_q_LA022290-0076	rob_LA010990-0127	1
rob_q_LA031790-0126	rob_LA011289-0063	0
rob_q_FBIS4-45642	rob_LA011290-0103	2
rob_q_LA110289-0214	rob_LA011490-0131	0
rob_q_LA011589-0084	rob_LA011589-0084	0
rob_q_LA061789-0129	rob_LA011890-0033	0
rob_q_LA112090-0053	rob_LA011890-0048	0
rob_q_LA032089-0083	rob_LA011990-0083	0
rob_q_LA013090-0072	rob_LA011990-0139	0
rob_q_LA020490-0170	rob_LA012190-0086	0
rob_q_LA110489-0105	rob_LA012290-0048	3
rob_q_LA012489-0076	rob_LA012489-0076	3
rob_q_FBIS4-29603	rob_LA012590-0167	2
rob_q_LA051889-0152	rob_LA012590-0174	3
rob_q_LA091290-0108	rob_LA012789-0082	1
rob_q_LA012890-0138	rob_LA012890-0138	3
rob_q_LA120789-0195	rob_LA012990-0069	2
rob_q_LA101590-0036	rob_LA013089-0039	0
rob_q_FT934-3026	rob_LA020190-0053	0
rob_q_LA020289-0222	rob_LA020289-0222	3
rob_q_FT931-15341	rob_LA020390-0055	0
rob_q_LA020889-0102	rob_LA020889-0102	2
rob_q_FT944-911	rob_LA020889-0137	3
rob_q_LA061490-0004	rob_LA020989-0185	3
rob_q_LA110889-0019	rob_LA021290-0072	1
rob_q_LA051989-0185	rob_LA021390-0118	0
rob_q_LA062290-0066	rob_LA021490-0065	3
rob_q_LA112490-0007	rob_LA021590-0093	2
rob_q_FT924-14825	rob_LA021689-0091	0
rob_q_LA030289-0066	rob_LA021790-0118	0
rob_q_FT924-15991	rob_LA022289-0063	0
rob_q_LA032989-0018	rob_LA021790-0118	0
rob_q_LA092789-0110	rob_LA021790-0140	0
rob_q_FT944-12155	rob_LA022489-0051	3
rob_q_LA022490-0041	rob_LA022490-0041	3
rob_q_FBIS4-9806	rob_LA022790-0098	1
rob_q_LA093089-0116	rob_LA022490-0045	2
rob_q_LA020490-0162	rob_LA022690-0104	0
rob_q_LA111890-0157	rob_LA030189-0061	0
rob_q_LA081690-0126	rob_LA030190-0076	1
rob_q_LA053090-0058	rob_LA030390-0104	1
rob_q_LA122889-0008	rob_LA030790-0049	3
rob_q_LA010690-0029	rob_LA030990-0139	1
rob_q_LA022589-0123	rob_LA031089-0147	2
rob_q_FBIS3-13695	rob_LA031090-0153	1
rob_q_LA090890-0001	rob_LA031589-0004	3
rob_q_LA050289-0127	rob_LA031790-0128	3
rob_q_LA031890-0041	rob_LA031890-0041	3
rob_q_LA102489-0112	rob_LA032090-0142	2
rob_q_LA021490-0017	rob_LA032289-0015	1
rob_q_FT923-10471	rob_LA032290-0064	3
rob_q_LA070690-0086	rob_LA032490-0137	1
rob_q_LA032590-0126	rob_LA032590-0126	3
rob_q_LA072590-0107	rob_LA040489-0105	1
rob_q_LA042990-0094	rob_LA040689-0151	3
rob_q_LA052189-0035	rob_LA040890-0098	0
rob_q_FBIS3-35138	rob_LA040890-0153	3
rob_q_FBIS3-7392	rob_LA040989-0083	1
rob_q_FBIS4-59772	rob_LA041390-0013	2
rob_q_LA041689-0004	rob_LA041690-0070	3
rob_q_LA101290-0118	rob_LA041789-0057	1
rob_q_LA112690-0001	rob_LA041789-0057	0
rob_q_LA050490-0190	rob_LA041789-0074	1
rob_q_LA042189-0137	rob_LA042189-0137	2
rob_q_LA100589-0166	rob_LA042290-0113	1
rob_q_FT932-13773	rob_LA042489-0050	0
rob_q_FT943-14806	rob_LA042490-0133	3
rob_q_LA042890-0002	rob_LA042890-0002	3
rob_q_LA052390-0155	rob_LA043089-0037	0
rob_q_LA051590-0149	rob_LA043089-0080	0
rob_q_LA021689-0005	rob_LA050289-0087	1
rob_q_LA062390-0021	rob_LA050289-0087	1
rob_q_LA051190-0210	rob_LA050390-0071	0
rob_q_LA112389-0055	rob_LA050890-0024	1
rob_q_LA092390-0108	rob_LA050890-0187	2
rob_q_LA120590-0069	rob_LA051089-0002	0
rob_q_FT934-13720	rob_LA051089-0085	1
rob_q_FT941-17453	rob_LA051390-0186	2
rob_q_FT942-9496	rob_LA051390-0186	3
rob_q_LA020490-0047	rob_LA051490-0029	2
rob_q_FBIS4-21291	rob_LA051590-0044	3
rob_q_FT942-2700	rob_LA051690-0133	2
rob_q_LA061390-0166	rob_LA051790-0140	2
rob_q_LA051790-0222	rob_LA051790-0222	3
rob_q_LA110989-0233	rob_LA051890-0012	2
rob_q_FT941-9253	rob_LA051989-0137	2
rob_q_LA051989-0137	rob_LA051989-0137	2
rob_q_LA122789-0106	rob_LA052089-0073	3
rob_q_LA122989-0060	rob_LA052089-0073	3
rob_q_FT921-11911	rob_LA052189-0210	3
rob_q_LA050790-0129	rob_LA052290-0088	2
rob_q_LA052490-0114	rob_LA052490-0114	1
rob_q_LA072089-0017	rob_LA052490-0151	2
rob_q_LA052689-0073	rob_LA052689-0073	3
rob_q_LA052790-0042	rob_LA052790-0042	3
rob_q_FT921-1249	rob_LA052990-0069	1
rob_q_LA072089-0179	rob_LA052990-0109	3
rob_q_LA070489-0132	rob_LA053089-0012	3
rob_q_LA051589-0038	rob_LA053089-0084	1
rob_q_LA062490-0108	rob_LA053190-0037	3
rob_q_LA060690-0143	rob_LA060690-0143	3
rob_q_LA062890-0128	rob_LA060790-0044	2
rob_q_LA010790-0165	rob_LA060889-0140	3
rob_q_LA010990-0050	rob_LA061190-0090	1
rob_q_LA061290-0159	rob_LA061290-0159	2
rob_q_FBIS3-54135	rob_LA061390-0001	3
rob_q_LA061790-0123	rob_LA061790-0123	2
rob_q_LA112089-0042	rob_LA061790-0225	1
rob_q_LA062090-0020	rob_LA062090-0020	3
rob_q_LA090489-0018	rob_LA062190-0036	3
rob_q_LA021589-0094	rob_LA062190-0156	0
rob_q_LA080790-0072	rob_LA062290-0169	3
rob_q_LA061789-0068	rob_LA062389-0072	1
rob_q_LA031189-0080	rob_LA062490-0117	2
rob_q_FT931-734	rob_LA062490-0200	3
rob_q_LA011689-0056	rob_LA062689-0026	3
rob_q_LA110589-0010	rob_LA062890-0032	0
rob_q_FBIS3-13542	rob_LA062989-0099	1
rob_q_LA060890-0114	rob_LA070190-0160	3
rob_q_LA031389-0086	rob_LA070290-0042	3
rob_q_LA030389-0042	rob_LA070489-0130	0
rob_q_FT933-2983	rob_LA070589-0080	1
rob_q_LA070689-0188	rob_LA070689-0188	2
rob_q_LA070889-0040	rob_LA070889-0040	3
rob_q_LA060789-0005	rob_LA070889-0084	1
rob_q_LA102089-0121	rob_LA070889-0106	3
rob_q_LA122090-0194	rob_LA071089-0052	3
rob_q_FT933-1815	rob_LA071189-0126	3
rob_q_LA072990-0151	rob_LA071389-0094	1
rob_q_LA010990-0069	rob_LA071389-0097	0
rob_q_LA091589-0060	rob_LA071590-0030	0
rob_q_FBIS4-31888	rob_LA071689-0077	1
rob_q_LA082489-0163	rob_LA071790-0132	0
rob_q_LA090589-0079	rob_LA071989-0044	0
rob_q_FT921-735	rob_LA072089-0095	2
rob_q_LA100690-0152	rob_LA072189-0134	0
rob_q_FT933-13462	rob_LA072289-0108	2
rob_q_LA072290-0068	rob_LA072290-0068	2
rob_q_LA122290-0040	rob_LA072590-0079	1
rob_q_LA072590-0146	rob_LA072690-0114	3
rob_q_LA042190-0069	rob_LA072790-0046	3
rob_q_LA062790-0056	rob_LA072990-0122	0
rob_q_LA073190-0077	rob_LA073190-0077	2
rob_q_LA071190-0153	rob_LA080289-0038	3
rob_q_LA011389-0129	rob_LA080390-0056	0
rob_q_LA052190-0116	rob_LA080390-0056	1
rob_q_LA061089-0037	rob_LA080390-0056	1
rob_q_LA082389-0007	rob_LA080390-0056	2
rob_q_LA092290-0130	rob_LA080390-0056	2
rob_q_LA100189-0131	rob_LA080390-0056	2
rob_q_FT934-3238	rob_LA080590-0141	2
rob_q_FT932-5642	rob_LA080590-0179	2
rob_q_FT944-14389	rob_LA081089-0138	0
rob_q_FBIS4-41968	rob_LA081089-0172	3
rob_q_FT944-7694	rob_LA081189-0119	3
rob_q_LA081290-0196	rob_LA081290-0196	3
rob_q_LA081789-0188	rob_LA081789-0188	3
rob_q_LA081889-0095	rob_LA081889-0095	2
rob_q_LA102989-0064	rob_LA081989-0070	0
rob_q_LA061490-0007	rob_LA082290-0094	2
rob_q_LA122489-0081	rob_LA082390-0249	0
rob_q_LA082490-0127	rob_LA082490-0127	3
rob_q_LA031290-0104	rob_LA082690-0022	3
rob_q_LA082690-0136	rob_LA082690-0136	2
rob_q_LA073089-0022	rob_LA082690-0022	3
rob_q_LA080389-0071	rob_LA082789-0196	1
rob_q_FT924-13483	rob_LA082790-0064	2
rob_q_FT942-4429	rob_LA082790-0064	2
rob_q_LA082889-0054	rob_LA082889-0054	2
rob_q_LA030989-0155	rob_LA082989-0073	3
rob_q_FBIS3-10405	rob_LA083089-0072	3
rob_q_FBIS4-35995	rob_LA083089-0098	1
rob_q_LA090490-0027	rob_LA090490-0027	1
rob_q_LA111889-0167	rob_LA090790-0158	1
rob_q_FT934-904	rob_LA091189-0041	0
rob_q_FT923-11211	rob_LA091790-0041	3
rob_q_LA122290-0048	rob_LA091890-0061	3
rob_q_LA090290-0118	rob_LA091990-0020	1
rob_q_LA101290-0133	rob_LA092390-0132	1
rob_q_LA092489-0040	rob_LA092489-0040	1
rob_q_LA100389-0148	rob_LA092589-0009	1
rob_q_LA092590-0021	rob_LA092590-0021	0
rob_q_LA092490-0095	rob_LA092789-0067	2
rob_q_LA101489-0035	rob_LA092890-0119	1
rob_q_FBIS4-9224	rob_LA092989-0106	3
rob_q_LA102489-0094	rob_LA092989-0150	3
rob_q_FR941222-2-00002	rob_LA092990-0085	0
rob_q_LA110589-0067	rob_LA093090-0064	3
rob_q_FBIS4-65599	rob_LA100289-0097	3
rob_q_FT943-5600	rob_LA100390-0072	0
rob_q_LA100990-0171	rob_LA100590-0187	0
rob_q_LA100889-0200	rob_LA100889-0200	3
rob_q_FT944-16908	rob_LA101589-0154	0
rob_q_LA101790-0077	rob_LA101790-0077	3
rob_q_LA101889-0008	rob_LA101889-0008	3
rob_q_LA101889-0009	rob_LA101889-0009	1
rob_q_FR940831-2-00118	rob_LA102089-0044	1
rob_q_LA012490-0061	rob_LA102089-0097	1
rob_q_LA102289-0096	rob_LA102089-0174	3
rob_q_LA102190-0005	rob_LA102190-0005	0
rob_q_LA102289-0053	rob_LA102289-0053	3
rob_q_LA041189-0050	rob_LA102590-0159	1
rob_q_FT943-11191	rob_LA102689-0181	1
rob_q_LA102690-0198	rob_LA102690-0198	3
rob_q_LA020890-0194	rob_LA102989-0186	3
rob_q_LA051290-0012	rob_LA110190-0117	1
rob_q_LA013189-0047	rob_LA110789-0032	1
rob_q_LA070890-0155	rob_LA111289-0173	1
rob_q_FBIS3-33337	rob_LA111390-0107	0
rob_q_LA030190-0194	rob_LA111390-0135	3
rob_q_LA080390-0131	rob_LA111490-0101	3
rob_q_LA030890-0079	rob_LA111590-0152	1
rob_q_LA062289-0082	rob_LA111590-0152	2
rob_q_LA071590-0186	rob_LA111590-0152	2
rob_q_LA072290-0077	rob_LA111590-0152	1
rob_q_FBIS4-33719	rob_LA111890-0190	0
rob_q_LA100990-0037	rob_LA111890-0207	0
rob_q_LA091290-0085	rob_LA112190-0048	0
rob_q_LA102489-0119	rob_LA112489-0125	0
rob_q_LA040690-0174	rob_LA112589-0111	1
rob_q_FBIS4-18210	rob_LA112689-0142	1
rob_q_FBIS3-1106	rob_LA112690-0061	1
rob_q_FBIS4-48055	rob_LA112690-0061	0
rob_q_FBIS4-48765	rob_LA112690-0061	2
rob_q_FT934-11578	rob_LA112690-0061	2
rob_q_FT942-8331	rob_LA112690-0061	1
rob_q_LA020290-0168	rob_LA112789-0005	0
rob_q_FT933-9124	rob_LA120290-0003	1
rob_q_LA120290-0062	rob_LA120290-0062	1
rob_q_LA091190-0099	rob_LA120389-0154	2
rob_q_LA010390-0013	rob_LA120789-0190	0
rob_q_FT934-6486	rob_LA120790-0144	1
rob_q_LA121089-0172	rob_LA121089-0172	3
rob_q_FBIS4-4208	rob_LA121189-0059	3
rob_q_LA070489-0022	rob_LA121389-0036	3
rob_q_LA060589-0002	rob_LA121490-0042	3
rob_q_FT942-10097	rob_LA121589-0104	1
rob_q_LA022289-0093	rob_LA121789-0160	1
rob_q_LA101890-0189	rob_LA121789-0160	0
rob_q_LA010490-0132	rob_LA121790-0064	3
rob_q_LA080989-0105	rob_LA122089-0071	0
rob_q_LA122390-0129	rob_LA122190-0068	1
rob_q_FT924-1385	rob_LA122190-0078	0
rob_q_FBIS4-10163	rob_LA122289-0032	1
rob_q_LA092189-0020	rob_LA122290-0134	0
rob_q_LA010590-0139	rob_LA122389-0130	2
rob_q_FT911-1382	rob_LA122390-0144	3
rob_q_FR940526-2-00114	rob_LA122590-0097	1
rob_q_LA121989-0087	rob_LA122689-0105	1
rob_q_LA040589-0021	rob_LA122889-0014	1
rob_q_FR941011-1-00004	rob_FR941011-1-00004	3
rob_q_FR940803-1-00049	rob_FR941227-0-00005	3
rob_q_FR941219-0-00065	rob_FR941227-0-00073	3
rob_q_FBIS3-33507	rob_FBIS3-10998	1
rob_q_FBIS4-47829	rob_FBIS3-1106	2
rob_q_FBIS3-11617	rob_FBIS3-11366	3
rob_q_FT911-5200	rob_FBIS3-11522	2
rob_q_LA091189-0118	rob_FBIS3-11525	2
rob_q_FBIS3-35244	rob_FBIS3-12614	1
rob_q_FBIS4-13847	rob_FBIS3-12844	1
rob_q_FT932-16014	rob_FBIS3-13307	3
rob_q_FT923-4653	rob_FBIS3-18309	2
rob_q_FBIS3-39138	rob_FBIS3-18527	3
rob_q_FBIS3-45300	rob_FBIS3-20544	0
rob_q_FT931-14375	rob_FBIS3-21256	0
rob_q_LA122190-0162	rob_FBIS3-21477	3
rob_q_FBIS3-60042	rob_FBIS3-21769	3
rob_q_FBIS4-27003	rob_FBIS3-2211	3
rob_q_FBIS3-59653	rob_FBIS3-22744	3
rob_q_FBIS3-23314	rob_FBIS3-23314	3
rob_q_FBIS4-15701	rob_FBIS3-23932	0
rob_q_FBIS4-38612	rob_FBIS3-23936	3
rob_q_FBIS4-41804	rob_FBIS3-24010	0
rob_q_LA030389-0042	rob_FBIS3-24167	0
rob_q_FT921-16125	rob_FBIS3-24281	1
rob_q_FBIS4-41968	rob_FBIS3-24321	3
rob_q_FBIS3-54667	rob_FBIS3-24329	3
rob_q_FBIS3-15220	rob_FBIS3-24342	2
rob_q_FT922-4987	rob_FBIS3-24342	3
rob_q_FBIS3-39193	rob_FBIS3-24980	3
rob_q_FBIS3-333	rob_FBIS3-25453	3
rob_q_FBIS4-49811	rob_FBIS3-26082	0
rob_q_FT942-12331	rob_FBIS3-26358	3
rob_q_FT944-14169	rob_FBIS3-26363	0
rob_q_FBIS3-2650	rob_FBIS3-2650	3
rob_q_FBIS3-26008	rob_FBIS3-26538	3
rob_q_FBIS4-4208	rob_FBIS3-27563	2
rob_q_FBIS4-33719	rob_FBIS3-27715	3
rob_q_FT942-14312	rob_FBIS3-28354	1
rob_q_FBIS3-43876	rob_FBIS3-285	3
rob_q_FBIS4-4610	rob_FBIS3-28546	2
rob_q_FBIS4-52660	rob_FBIS3-28546	2
rob_q_FBIS4-5995	rob_FBIS3-28546	2
rob_q_FT933-13394	rob_FBIS3-28546	1
rob_q_FBIS3-29288	rob_FBIS3-28979	1
rob_q_FBIS3-29047	rob_FBIS3-29512	2
rob_q_LA022790-0090	rob_FBIS3-29529	3
rob_q_FBIS3-31466	rob_FBIS3-30524	2
rob_q_FBIS3-40308	rob_FBIS3-30613	2
rob_q_FBIS3-9308	rob_FBIS3-30879	0
rob_q_FBIS4-8672	rob_FBIS3-31125	3
rob_q_FBIS3-30622	rob_FBIS3-31230	2
rob_q_FBIS3-46225	rob_FBIS3-3139	3
rob_q_FBIS3-31121	rob_FBIS3-31478	3
rob_q_FT943-10629	rob_FBIS3-3150	1
rob_q_FBIS3-33337	rob_FBIS3-32055	3
rob_q_FBIS3-32394	rob_FBIS3-32197	3
rob_q_FT943-11343	rob_FBIS3-32301	0
rob_q_FBIS3-51409	rob_FBIS3-33102	0
rob_q_FBIS3-10537	rob_FBIS3-33195	1
rob_q_FT924-9640	rob_FBIS3-34621	0
rob_q_FT923-11211	rob_FBIS3-35066	3
rob_q_FT943-15923	rob_FBIS3-35328	2
rob_q_FBIS3-19729	rob_FBIS3-38152	2
rob_q_FBIS3-45974	rob_FBIS3-38270	3
rob_q_FBIS3-38312	rob_FBIS3-38312	3
rob_q_FT932-14337	rob_FBIS3-38789	1
rob_q_FBIS3-41196	rob_FBIS3-38909	1
rob_q_FT933-4617	rob_FBIS3-39015	3
rob_q_FBIS3-40020	rob_FBIS3-39364	3
